tweet_id,datetime,text,user,likes,retweets,sentiment,hour,day,text_len,sent_score,text_cleaned,tokens,token_count,sentiment_score,engagement_score,engagement_log,day_of_week,is_weekend,time_period
tweet_3475,2024-04-28 19:54:00,Bitcoin chart looking indecisive right now,btc_trader_2423,819,175,neutral,19,Sunday,42,0,bitcoin chart looking indecisive right now,"['bitcoin', 'chart', 'looking', 'indecisive', 'right']",5,0.0,1169.0,7.064759027791802,6,1,evening
tweet_701,2024-04-28 19:54:34,Learning more about Bitcoin every day. at $37659,btc_trader_2926,84,18,neutral,19,Sunday,48,0,learning more about bitcoin every day at,"['learning', 'more', 'bitcoin', 'every', 'day']",5,0.0,120.0,4.795790545596741,6,1,evening
tweet_526,2024-04-28 20:11:10,Bitcoin chart looking indecisive right now,btc_trader_4262,6,1,neutral,20,Sunday,42,0,bitcoin chart looking indecisive right now,"['bitcoin', 'chart', 'looking', 'indecisive', 'right']",5,0.0,8.0,2.1972245773362196,6,1,evening
tweet_3569,2024-04-28 20:55:21,On-chain metrics showing mixed signals thinking,btc_trader_4845,81,5,neutral,20,Sunday,47,0,onchain metrics showing mixed signals thinking,"['onchain', 'metric', 'showing', 'mixed', 'signal', 'thinking']",6,0.0,91.0,4.5217885770490405,6,1,evening
tweet_3260,2024-04-28 21:14:57,On-chain metrics showing mixed signals 📉,btc_trader_2951,42,3,neutral,21,Sunday,40,0,onchain metrics showing mixed signals,"['onchain', 'metric', 'showing', 'mixed', 'signal']",5,0.0,48.0,3.8918202981106265,6,1,evening
tweet_2702,2024-04-28 21:20:00,This is just the beginning for Bitcoin.,btc_trader_3334,10,2,positive,21,Sunday,39,1,this is just the beginning for bitcoin,"['beginning', 'bitcoin']",2,1.0,14.0,2.70805020110221,6,1,evening
tweet_5864,2024-04-28 21:32:45,"El Salvador buying more Bitcoin, smart move agree? at $39753",btc_trader_3217,23,2,positive,21,Sunday,60,1,el salvador buying more bitcoin smart move agree at,"['salvador', 'buying', 'more', 'bitcoin', 'smart', 'move', 'agree']",7,1.0,27.0,3.332204510175204,6,1,evening
tweet_4926,2024-04-28 21:33:15,Bitcoin chart looking indecisive right now imo,btc_trader_2899,4,0,neutral,21,Sunday,46,0,bitcoin chart looking indecisive right now imo,"['bitcoin', 'chart', 'looking', 'indecisive', 'right', 'imo']",6,0.0,4.0,1.6094379124341003,6,1,evening
tweet_4601,2024-04-28 21:49:17,Bitcoin correlation with stocks is interesting 📈,btc_trader_3934,24,3,neutral,21,Sunday,48,0,bitcoin correlation with stocks is interesting,"['bitcoin', 'correlation', 'stock', 'interesting']",4,0.0,30.0,3.4339872044851463,6,1,evening
tweet_9932,2024-04-28 22:00:24,Learning more about Bitcoin every day 📉,btc_trader_4539,47,7,neutral,22,Sunday,39,0,learning more about bitcoin every day,"['learning', 'more', 'bitcoin', 'every', 'day']",5,0.0,61.0,4.127134385045092,6,1,evening
tweet_9455,2024-04-28 22:22:05,Bitcoin developer activity remains strong!,btc_trader_4629,133,31,neutral,22,Sunday,42,0,bitcoin developer activity remains strong,"['bitcoin', 'developer', 'activity', 'remains', 'strong']",5,0.0,195.0,5.278114659230517,6,1,evening
tweet_6537,2024-04-28 22:29:28,"Best performing asset of the decade, hands down...",btc_trader_1088,181,18,positive,22,Sunday,50,1,best performing asset of the decade hands down,"['best', 'performing', 'asset', 'decade', 'hand', 'down']",6,1.0,217.0,5.384495062789089,6,1,evening
tweet_6199,2024-04-28 22:35:23,Bitcoin ETF approval is huge for adoption 💎,btc_trader_4483,459,23,positive,22,Sunday,43,1,bitcoin etf approval is huge for adoption,"['bitcoin', 'etf', 'approval', 'huge', 'adoption']",5,1.0,505.0,6.226536669287466,6,1,evening
tweet_6038,2024-04-28 22:47:50,"Whales accumulating, big move coming soon #BTC",btc_trader_2290,44,8,positive,22,Sunday,46,1,whales accumulating big move coming soon btc,"['whale', 'accumulating', 'big', 'move', 'coming', 'soon', 'btc']",7,1.0,60.0,4.110873864173311,6,1,evening
tweet_4272,2024-04-28 23:24:49,"Institutions are finally getting it, Bitcoin is the future btw",btc_trader_371,268,35,positive,23,Sunday,62,1,institutions are finally getting it bitcoin is the future btw,"['institution', 'finally', 'getting', 'bitcoin', 'future', 'btw']",6,1.0,338.0,5.82600010738045,6,1,evening
tweet_6944,2024-04-28 23:55:42,Too much manipulation in Bitcoin market thoughts?,btc_trader_1451,242,55,negative,23,Sunday,49,-1,too much manipulation in bitcoin market thoughts,"['much', 'manipulation', 'bitcoin', 'market', 'thought']",5,-1.0,352.0,5.8664680569332965,6,1,evening
tweet_1692,2024-04-29 00:28:56,"Institutions are finally getting it, Bitcoin is the future!",btc_trader_363,129,24,positive,0,Monday,59,1,institutions are finally getting it bitcoin is the future,"['institution', 'finally', 'getting', 'bitcoin', 'future']",5,1.0,177.0,5.181783550292085,0,0,night
tweet_5831,2024-04-29 00:34:13,Bitcoin developer activity remains strong 📈,btc_trader_1324,11,1,neutral,0,Monday,43,0,bitcoin developer activity remains strong,"['bitcoin', 'developer', 'activity', 'remains', 'strong']",5,0.0,13.0,2.6390573296152584,0,0,night
tweet_2647,2024-04-29 00:40:21,"Watching Bitcoin closely, key resistance ahead #BTC",btc_trader_3962,11,1,neutral,0,Monday,51,0,watching bitcoin closely key resistance ahead btc,"['watching', 'bitcoin', 'closely', 'key', 'resistance', 'ahead', 'btc']",7,0.0,13.0,2.6390573296152584,0,0,night
tweet_4843,2024-04-29 00:55:37,Institutional interest in Bitcoin increasing steadily...,btc_trader_1977,67,4,neutral,0,Monday,56,0,institutional interest in bitcoin increasing steadily,"['institutional', 'interest', 'bitcoin', 'increasing', 'steadily']",5,0.0,75.0,4.330733340286331,0,0,night
tweet_929,2024-04-29 01:27:26,"Best performing asset of the decade, hands down tbh",btc_trader_284,3,0,positive,1,Monday,51,1,best performing asset of the decade hands down tbh,"['best', 'performing', 'asset', 'decade', 'hand', 'down', 'tbh']",7,1.0,3.0,1.3862943611198906,0,0,night
tweet_2335,2024-04-29 01:37:39,Just convinced my friend to buy Bitcoin 📈,btc_trader_3911,399,28,positive,1,Monday,41,1,just convinced my friend to buy bitcoin,"['convinced', 'friend', 'buy', 'bitcoin']",4,1.0,455.0,6.1224928095143865,0,0,night
tweet_3924,2024-04-29 01:46:56,"Bitcoin network hashrate at all time high, bullish btw",btc_trader_1950,78,14,positive,1,Monday,54,1,bitcoin network hashrate at all time high bullish btw,"['bitcoin', 'network', 'hashrate', 'time', 'high', 'bullish', 'btw']",7,1.0,106.0,4.672828834461906,0,0,night
tweet_3198,2024-04-29 01:52:43,Bitcoin Lightning Network is game changing thoughts?,btc_trader_1904,144,26,positive,1,Monday,52,1,bitcoin lightning network is game changing thoughts,"['bitcoin', 'lightning', 'network', 'game', 'changing', 'thought']",6,1.0,196.0,5.2832037287379885,0,0,night
tweet_8108,2024-04-29 02:06:26,"Watching Bitcoin closely, key resistance ahead 📈",btc_trader_4752,94,19,neutral,2,Monday,48,0,watching bitcoin closely key resistance ahead,"['watching', 'bitcoin', 'closely', 'key', 'resistance', 'ahead']",6,0.0,132.0,4.890349128221754,0,0,night
tweet_9358,2024-04-29 02:17:49,Bitcoin developer activity remains strong imo,btc_trader_4921,5,1,neutral,2,Monday,45,0,bitcoin developer activity remains strong imo,"['bitcoin', 'developer', 'activity', 'remains', 'strong', 'imo']",6,0.0,7.0,2.0794415416798357,0,0,night
tweet_1845,2024-04-29 02:47:34,Bitcoin whales dumping on retail investors thoughts?,btc_trader_3270,273,56,negative,2,Monday,52,-1,bitcoin whales dumping on retail investors thoughts,"['bitcoin', 'whale', 'dumping', 'retail', 'investor', 'thought']",6,-1.0,385.0,5.955837369464831,0,0,night
tweet_2654,2024-04-29 03:09:39,"Bitcoin fundamentals unchanged, price is just noise thinking",btc_trader_1404,152,17,neutral,3,Monday,60,0,bitcoin fundamentals unchanged price is just noise thinking,"['bitcoin', 'fundamental', 'unchanged', 'price', 'noise', 'thinking']",6,0.0,186.0,5.231108616854587,0,0,night
tweet_1186,2024-04-29 03:12:02,Comparing Bitcoin to other cryptocurrencies 📈 at $43907,btc_trader_3408,149,36,neutral,3,Monday,55,0,comparing bitcoin to other cryptocurrencies at,"['comparing', 'bitcoin', 'cryptocurrencies']",3,0.0,221.0,5.402677381872279,0,0,night
tweet_6385,2024-04-29 03:21:24,"Bitcoin crashing again, told you so 📈",btc_trader_2178,20,2,negative,3,Monday,37,-1,bitcoin crashing again told you so,"['bitcoin', 'crashing', 'told']",3,-1.0,24.0,3.2188758248682006,0,0,night
tweet_1998,2024-04-29 03:50:55,Too much manipulation in Bitcoin market 📈,btc_trader_706,42,2,negative,3,Monday,41,-1,too much manipulation in bitcoin market,"['much', 'manipulation', 'bitcoin', 'market']",4,-1.0,46.0,3.8501476017100584,0,0,night
tweet_6542,2024-04-29 03:57:16,"Bitcoin conference next week, should be interesting!",btc_trader_2096,80,19,neutral,3,Monday,52,0,bitcoin conference next week should be interesting,"['bitcoin', 'conference', 'next', 'week', 'interesting']",5,0.0,118.0,4.77912349311153,0,0,night
tweet_7108,2024-04-29 03:58:21,"Bitcoin conference next week, should be interesting 📈",btc_trader_3385,20,4,neutral,3,Monday,53,0,bitcoin conference next week should be interesting,"['bitcoin', 'conference', 'next', 'week', 'interesting']",5,0.0,28.0,3.367295829986474,0,0,night
tweet_1172,2024-04-29 04:27:30,Interesting Bitcoin discussion on the podcast today...,btc_trader_1363,61,10,neutral,4,Monday,54,0,interesting bitcoin discussion on the podcast today,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today']",5,0.0,81.0,4.406719247264253,0,0,night
tweet_6116,2024-04-29 04:33:18,Bitcoin whales dumping on retail investors.,btc_trader_1877,175,25,negative,4,Monday,43,-1,bitcoin whales dumping on retail investors,"['bitcoin', 'whale', 'dumping', 'retail', 'investor']",5,-1.0,225.0,5.420534999272286,0,0,night
tweet_4793,2024-04-29 04:51:21,"Bitcoin fundamentals unchanged, price is just noise imo Price: $49821",btc_trader_1931,139,31,neutral,4,Monday,69,0,bitcoin fundamentals unchanged price is just noise imo price,"['bitcoin', 'fundamental', 'unchanged', 'price', 'noise', 'imo', 'price']",7,0.0,201.0,5.308267697401205,0,0,night
tweet_5996,2024-04-29 04:54:00,"HODL strong, we're going to the moon 📉",btc_trader_2548,547,54,positive,4,Monday,38,1,hodl strong were going to the moon,"['hodl', 'strong', 'going', 'moon']",4,1.0,655.0,6.486160788944089,0,0,night
tweet_5199,2024-04-29 05:20:00,Bitcoin developer activity remains strong #crypto $41658 level,btc_trader_2166,23,1,neutral,5,Monday,62,0,bitcoin developer activity remains strong crypto level,"['bitcoin', 'developer', 'activity', 'remains', 'strong', 'crypto', 'level']",7,0.0,25.0,3.258096538021482,0,0,night
tweet_4294,2024-04-29 05:40:07,Just convinced my friend to buy Bitcoin btw,btc_trader_3530,135,22,positive,5,Monday,43,1,just convinced my friend to buy bitcoin btw,"['convinced', 'friend', 'buy', 'bitcoin', 'btw']",5,1.0,179.0,5.19295685089021,0,0,night
tweet_3427,2024-04-29 05:45:18,"Bitcoin holding support, let's see what happens. Price: $37698",btc_trader_1275,29,7,neutral,5,Monday,62,0,bitcoin holding support lets see what happens price,"['bitcoin', 'holding', 'support', 'let', 'see', 'happens', 'price']",7,0.0,43.0,3.784189633918261,0,0,night
tweet_225,2024-04-29 05:45:30,Interesting Bitcoin discussion on the podcast today tbh,btc_trader_1005,285,55,neutral,5,Monday,55,0,interesting bitcoin discussion on the podcast today tbh,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today', 'tbh']",6,0.0,395.0,5.981414211254481,0,0,night
tweet_9557,2024-04-29 05:48:56,"Bitcoin trading sideways, waiting for a breakout tbh",btc_trader_373,47,4,neutral,5,Monday,52,0,bitcoin trading sideways waiting for a breakout tbh,"['bitcoin', 'trading', 'sideways', 'waiting', 'breakout', 'tbh']",6,0.0,55.0,4.02535169073515,0,0,night
tweet_2347,2024-04-29 05:49:06,Governments will never allow Bitcoin to succeed 💎 at $43441,btc_trader_458,273,14,negative,5,Monday,59,-1,governments will never allow bitcoin to succeed at,"['government', 'never', 'allow', 'bitcoin', 'succeed']",5,-1.0,301.0,5.71042701737487,0,0,night
tweet_5465,2024-04-29 06:06:19,"Bitcoin fundamentals unchanged, price is just noise #Bitcoin",btc_trader_4459,309,48,neutral,6,Monday,60,0,bitcoin fundamentals unchanged price is just noise bitcoin,"['bitcoin', 'fundamental', 'unchanged', 'price', 'noise', 'bitcoin']",6,0.0,405.0,6.0063531596017325,0,0,morning
tweet_4116,2024-04-29 06:08:04,"Bitcoin volume is decreasing, calm before storm? agree?",btc_trader_1070,447,92,neutral,6,Monday,55,0,bitcoin volume is decreasing calm before storm agree,"['bitcoin', 'volume', 'decreasing', 'calm', 'storm', 'agree']",6,0.0,631.0,6.448889394146858,0,0,morning
tweet_592,2024-04-29 06:29:02,Bitcoin developer activity remains strong 📉,btc_trader_4014,262,38,neutral,6,Monday,43,0,bitcoin developer activity remains strong,"['bitcoin', 'developer', 'activity', 'remains', 'strong']",5,0.0,338.0,5.82600010738045,0,0,morning
tweet_4154,2024-04-29 06:33:04,Institutional interest in Bitcoin increasing steadily thinking Price: $52454,btc_trader_923,173,29,neutral,6,Monday,76,0,institutional interest in bitcoin increasing steadily thinking price,"['institutional', 'interest', 'bitcoin', 'increasing', 'steadily', 'thinking', 'price']",7,0.0,231.0,5.44673737166631,0,0,morning
tweet_1708,2024-04-29 07:41:43,"Bitcoin network hashrate at all time high, bullish imo Price: $45033",btc_trader_2552,207,14,positive,7,Monday,68,1,bitcoin network hashrate at all time high bullish imo price,"['bitcoin', 'network', 'hashrate', 'time', 'high', 'bullish', 'imo', 'price']",8,1.0,235.0,5.4638318050256105,0,0,morning
tweet_1507,2024-04-29 07:42:47,"Bitcoin fundamentals unchanged, price is just noise 🚀",btc_trader_1919,240,36,neutral,7,Monday,53,0,bitcoin fundamentals unchanged price is just noise,"['bitcoin', 'fundamental', 'unchanged', 'price', 'noise']",5,0.0,312.0,5.746203190540153,0,0,morning
tweet_6176,2024-04-29 08:06:13,"Bitcoin fixes everything, prove me wrong 💎",btc_trader_3290,112,23,positive,8,Monday,42,1,bitcoin fixes everything prove me wrong,"['bitcoin', 'fix', 'everything', 'prove', 'wrong']",5,1.0,158.0,5.0689042022202315,0,0,morning
tweet_9716,2024-04-29 08:10:35,What do you think about current Bitcoin price? #Bitcoin,btc_trader_4129,81,13,neutral,8,Monday,55,0,what do you think about current bitcoin price bitcoin,"['think', 'current', 'bitcoin', 'price', 'bitcoin']",5,0.0,107.0,4.68213122712422,0,0,morning
tweet_6931,2024-04-29 08:19:13,Interesting Bitcoin discussion on the podcast today agree?,btc_trader_270,55,4,neutral,8,Monday,58,0,interesting bitcoin discussion on the podcast today agree,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today', 'agree']",6,0.0,63.0,4.1588830833596715,0,0,morning
tweet_2773,2024-04-29 08:20:38,Bitcoin mining difficulty adjustment coming up #BTC at $49003,btc_trader_3759,22,3,neutral,8,Monday,61,0,bitcoin mining difficulty adjustment coming up btc at,"['bitcoin', 'mining', 'difficulty', 'adjustment', 'coming', 'btc']",6,0.0,28.0,3.367295829986474,0,0,morning
tweet_6300,2024-04-29 08:33:47,"Bitcoin network hashrate at all time high, bullish... $43877 level",btc_trader_4957,426,59,positive,8,Monday,66,1,bitcoin network hashrate at all time high bullish level,"['bitcoin', 'network', 'hashrate', 'time', 'high', 'bullish', 'level']",7,1.0,544.0,6.300785794663244,0,0,morning
tweet_9731,2024-04-29 08:39:27,"Orange coin good, fiat bad",btc_trader_364,4,0,positive,8,Monday,26,1,orange coin good fiat bad,"['orange', 'coin', 'good', 'fiat', 'bad']",5,1.0,4.0,1.6094379124341003,0,0,morning
tweet_3581,2024-04-29 08:48:28,Not selling until we hit six figures agree?,btc_trader_4949,15,2,positive,8,Monday,43,1,not selling until we hit six figures agree,"['not', 'selling', 'hit', 'six', 'figure', 'agree']",6,1.0,19.0,2.995732273553991,0,0,morning
tweet_1386,2024-04-29 10:13:55,Bitcoin correlation with stocks is interesting tbh,btc_trader_1153,120,29,neutral,10,Monday,50,0,bitcoin correlation with stocks is interesting tbh,"['bitcoin', 'correlation', 'stock', 'interesting', 'tbh']",5,0.0,178.0,5.187385805840755,0,0,morning
tweet_6832,2024-04-29 10:23:10,"Institutions are finally getting it, Bitcoin is the future 📉",btc_trader_2070,56,6,positive,10,Monday,60,1,institutions are finally getting it bitcoin is the future,"['institution', 'finally', 'getting', 'bitcoin', 'future']",5,1.0,68.0,4.23410650459726,0,0,morning
tweet_8738,2024-04-29 11:24:34,Institutional interest in Bitcoin increasing steadily...,btc_trader_3156,26,4,neutral,11,Monday,56,0,institutional interest in bitcoin increasing steadily,"['institutional', 'interest', 'bitcoin', 'increasing', 'steadily']",5,0.0,34.0,3.5553480614894135,0,0,morning
tweet_8736,2024-04-29 11:57:23,Interesting price action on Bitcoin today imo,btc_trader_1005,11,2,neutral,11,Monday,45,0,interesting price action on bitcoin today imo,"['interesting', 'price', 'action', 'bitcoin', 'today', 'imo']",6,0.0,15.0,2.772588722239781,0,0,morning
tweet_8462,2024-04-29 12:01:09,Bitcoin ETF approval is huge for adoption #BTC,btc_trader_3512,31,6,positive,12,Monday,46,1,bitcoin etf approval is huge for adoption btc,"['bitcoin', 'etf', 'approval', 'huge', 'adoption', 'btc']",6,1.0,43.0,3.784189633918261,0,0,afternoon
tweet_8564,2024-04-29 12:08:24,"Bitcoin is freedom money, can't be stopped 📈",btc_trader_664,6,0,positive,12,Monday,44,1,bitcoin is freedom money cant be stopped,"['bitcoin', 'freedom', 'money', 'cant', 'stopped']",5,1.0,6.0,1.9459101490553132,0,0,afternoon
tweet_6359,2024-04-29 13:37:35,Bitcoin environmental impact is unsustainable #Bitcoin,btc_trader_2383,179,39,negative,13,Monday,54,-1,bitcoin environmental impact is unsustainable bitcoin,"['bitcoin', 'environmental', 'impact', 'unsustainable', 'bitcoin']",5,-1.0,257.0,5.552959584921617,0,0,afternoon
tweet_5754,2024-04-29 14:26:02,"El Salvador buying more Bitcoin, smart move #Bitcoin",btc_trader_1657,76,13,positive,14,Monday,52,1,el salvador buying more bitcoin smart move bitcoin,"['salvador', 'buying', 'more', 'bitcoin', 'smart', 'move', 'bitcoin']",7,1.0,102.0,4.634728988229636,0,0,afternoon
tweet_5759,2024-04-29 14:33:06,"Sold at a loss, this was a mistake thoughts?",btc_trader_2284,289,63,negative,14,Monday,44,-1,sold at a loss this was a mistake thoughts,"['sold', 'loss', 'mistake', 'thought']",4,-1.0,415.0,6.030685260261263,0,0,afternoon
tweet_3443,2024-04-29 15:04:11,"Bitcoin is freedom money, can't be stopped 📉",btc_trader_2398,1013,97,positive,15,Monday,44,1,bitcoin is freedom money cant be stopped,"['bitcoin', 'freedom', 'money', 'cant', 'stopped']",5,1.0,1207.0,7.0967213784947605,0,0,afternoon
tweet_4281,2024-04-29 15:16:50,"Bitcoin fixes everything, prove me wrong 📈",btc_trader_4946,43,7,positive,15,Monday,42,1,bitcoin fixes everything prove me wrong,"['bitcoin', 'fix', 'everything', 'prove', 'wrong']",5,1.0,57.0,4.060443010546419,0,0,afternoon
tweet_7555,2024-04-29 15:40:26,Bitcoin is too complicated for mainstream adoption...,btc_trader_387,84,6,negative,15,Monday,53,-1,bitcoin is too complicated for mainstream adoption,"['bitcoin', 'complicated', 'mainstream', 'adoption']",4,-1.0,96.0,4.574710978503383,0,0,afternoon
tweet_8662,2024-04-29 15:58:49,Bitcoin correlation with stocks is interesting thinking Price: $44806,btc_trader_96,15,3,neutral,15,Monday,69,0,bitcoin correlation with stocks is interesting thinking price,"['bitcoin', 'correlation', 'stock', 'interesting', 'thinking', 'price']",6,0.0,21.0,3.091042453358316,0,0,afternoon
tweet_8857,2024-04-29 16:02:02,Just convinced my friend to buy Bitcoin. $51202 level,btc_trader_715,281,58,positive,16,Monday,53,1,just convinced my friend to buy bitcoin level,"['convinced', 'friend', 'buy', 'bitcoin', 'level']",5,1.0,397.0,5.986452005284438,0,0,afternoon
tweet_7065,2024-04-29 16:49:40,Institutional interest in Bitcoin increasing steadily thoughts?,btc_trader_2985,86,18,neutral,16,Monday,63,0,institutional interest in bitcoin increasing steadily thoughts,"['institutional', 'interest', 'bitcoin', 'increasing', 'steadily', 'thought']",6,0.0,122.0,4.812184355372417,0,0,afternoon
tweet_1283,2024-04-29 16:55:31,Bitcoin mining difficulty adjustment coming up 📈,btc_trader_3520,63,8,neutral,16,Monday,48,0,bitcoin mining difficulty adjustment coming up,"['bitcoin', 'mining', 'difficulty', 'adjustment', 'coming']",5,0.0,79.0,4.382026634673881,0,0,afternoon
tweet_7247,2024-04-29 17:08:55,Bitcoin Lightning Network is game changing... $42092 level,btc_trader_2809,171,17,positive,17,Monday,58,1,bitcoin lightning network is game changing level,"['bitcoin', 'lightning', 'network', 'game', 'changing', 'level']",6,1.0,205.0,5.327876168789581,0,0,afternoon
tweet_1136,2024-04-29 18:19:38,Bitcoin mining difficulty adjustment coming up thinking,btc_trader_1729,117,26,neutral,18,Monday,55,0,bitcoin mining difficulty adjustment coming up thinking,"['bitcoin', 'mining', 'difficulty', 'adjustment', 'coming', 'thinking']",6,0.0,169.0,5.135798437050262,0,0,evening
tweet_2438,2024-04-29 18:20:27,"Just bought more BTC, feeling bullish about the future tbh Price: $51757",btc_trader_1843,426,100,positive,18,Monday,72,1,just bought more btc feeling bullish about the future tbh price,"['bought', 'more', 'btc', 'feeling', 'bullish', 'future', 'tbh', 'price']",8,1.0,626.0,6.440946540632921,0,0,evening
tweet_2696,2024-04-29 18:42:03,"Energy consumption debate continues, both sides valid 📈 at $45300",btc_trader_3515,35,2,neutral,18,Monday,65,0,energy consumption debate continues both sides valid at,"['energy', 'consumption', 'debate', 'continues', 'side', 'valid']",6,0.0,39.0,3.6888794541139363,0,0,evening
tweet_9793,2024-04-29 18:53:55,"Institutions are finally getting it, Bitcoin is the future 📉",btc_trader_2833,258,22,positive,18,Monday,60,1,institutions are finally getting it bitcoin is the future,"['institution', 'finally', 'getting', 'bitcoin', 'future']",5,1.0,302.0,5.713732805509369,0,0,evening
tweet_940,2024-04-29 19:12:48,Not selling until we hit six figures!,btc_trader_1470,99,5,positive,19,Monday,37,1,not selling until we hit six figures,"['not', 'selling', 'hit', 'six', 'figure']",5,1.0,109.0,4.700480365792417,0,0,evening
tweet_1505,2024-04-29 19:34:07,Institutional interest in Bitcoin increasing steadily.,btc_trader_4148,103,10,neutral,19,Monday,54,0,institutional interest in bitcoin increasing steadily,"['institutional', 'interest', 'bitcoin', 'increasing', 'steadily']",5,0.0,123.0,4.820281565605037,0,0,evening
tweet_2785,2024-04-29 19:37:47,Interesting Bitcoin discussion on the podcast today 💎,btc_trader_513,89,20,neutral,19,Monday,53,0,interesting bitcoin discussion on the podcast today,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today']",5,0.0,129.0,4.867534450455582,0,0,evening
tweet_4630,2024-04-29 19:39:31,Comparing Bitcoin to other cryptocurrencies tbh,btc_trader_4951,31,4,neutral,19,Monday,47,0,comparing bitcoin to other cryptocurrencies tbh,"['comparing', 'bitcoin', 'cryptocurrencies', 'tbh']",4,0.0,39.0,3.6888794541139363,0,0,evening
tweet_5998,2024-04-29 20:06:26,This is just the beginning for Bitcoin 🚀,btc_trader_1575,106,19,positive,20,Monday,40,1,this is just the beginning for bitcoin,"['beginning', 'bitcoin']",2,1.0,144.0,4.976733742420574,0,0,evening
tweet_6278,2024-04-29 20:10:27,Bitcoin chart looking indecisive right now 📈 $38934 level,btc_trader_267,103,21,neutral,20,Monday,57,0,bitcoin chart looking indecisive right now level,"['bitcoin', 'chart', 'looking', 'indecisive', 'right', 'level']",6,0.0,145.0,4.983606621708336,0,0,evening
tweet_5013,2024-04-29 20:10:50,Bitcoin mining difficulty adjustment coming up 💎 $41632 level,btc_trader_2466,16,3,neutral,20,Monday,61,0,bitcoin mining difficulty adjustment coming up level,"['bitcoin', 'mining', 'difficulty', 'adjustment', 'coming', 'level']",6,0.0,22.0,3.1354942159291497,0,0,evening
tweet_9475,2024-04-29 20:18:48,"Missed the top again, this always happens #Bitcoin",btc_trader_3930,327,60,negative,20,Monday,50,-1,missed the top again this always happens bitcoin,"['missed', 'top', 'always', 'happens', 'bitcoin']",5,-1.0,447.0,6.104793232414985,0,0,evening
tweet_560,2024-04-29 20:51:15,Bitcoin ETF approval is huge for adoption.,btc_trader_91,382,75,positive,20,Monday,42,1,bitcoin etf approval is huge for adoption,"['bitcoin', 'etf', 'approval', 'huge', 'adoption']",5,1.0,532.0,6.278521424165844,0,0,evening
tweet_764,2024-04-29 21:06:20,"Bitcoin holding support, let's see what happens #crypto",btc_trader_655,365,83,neutral,21,Monday,55,0,bitcoin holding support lets see what happens crypto,"['bitcoin', 'holding', 'support', 'let', 'see', 'happens', 'crypto']",7,0.0,531.0,6.2766434893416445,0,0,evening
tweet_1011,2024-04-29 21:07:24,Just convinced my friend to buy Bitcoin 📉 $48846 level,btc_trader_3723,43,6,positive,21,Monday,54,1,just convinced my friend to buy bitcoin level,"['convinced', 'friend', 'buy', 'bitcoin', 'level']",5,1.0,55.0,4.02535169073515,0,0,evening
tweet_5897,2024-04-29 21:16:46,Institutional interest in Bitcoin increasing steadily imo Price: $41415,btc_trader_1481,29,4,neutral,21,Monday,71,0,institutional interest in bitcoin increasing steadily imo price,"['institutional', 'interest', 'bitcoin', 'increasing', 'steadily', 'imo', 'price']",7,0.0,37.0,3.6375861597263857,0,0,evening
tweet_612,2024-04-29 21:42:28,Bitcoin chart looking indecisive right now 📈,btc_trader_2709,26,2,neutral,21,Monday,44,0,bitcoin chart looking indecisive right now,"['bitcoin', 'chart', 'looking', 'indecisive', 'right']",5,0.0,30.0,3.4339872044851463,0,0,evening
tweet_4771,2024-04-29 22:16:22,On-chain metrics showing mixed signals imo,btc_trader_3490,16,3,neutral,22,Monday,42,0,onchain metrics showing mixed signals imo,"['onchain', 'metric', 'showing', 'mixed', 'signal', 'imo']",6,0.0,22.0,3.1354942159291497,0,0,evening
tweet_1990,2024-04-29 22:35:07,"Energy consumption debate continues, both sides valid thoughts?",btc_trader_2471,171,14,neutral,22,Monday,63,0,energy consumption debate continues both sides valid thoughts,"['energy', 'consumption', 'debate', 'continues', 'side', 'valid', 'thought']",7,0.0,199.0,5.298317366548036,0,0,evening
tweet_2797,2024-04-29 22:47:01,Interesting Bitcoin discussion on the podcast today imo,btc_trader_4186,41,6,neutral,22,Monday,55,0,interesting bitcoin discussion on the podcast today imo,"['interesting', 'bitcoin', 'discussion', 'podcast', 'today', 'imo']",6,0.0,53.0,3.9889840465642745,0,0,evening
tweet_6167,2024-04-29 22:57:03,Lost faith in Bitcoin after this crash! $53654 level,btc_trader_4295,122,15,negative,22,Monday,52,-1,lost faith in bitcoin after this crash level,"['lost', 'faith', 'bitcoin', 'crash', 'level']",5,-1.0,152.0,5.030437921392435,0,0,evening
tweet_952,2024-04-29 23:07:18,"Bitcoin volume is decreasing, calm before storm? $47190 level",btc_trader_4010,88,11,neutral,23,Monday,61,0,bitcoin volume is decreasing calm before storm level,"['bitcoin', 'volume', 'decreasing', 'calm', 'storm', 'level']",6,0.0,110.0,4.709530201312334,0,0,evening
tweet_9844,2024-04-29 23:25:35,"Whales accumulating, big move coming soon #BTC Price: $38507",btc_trader_3963,869,118,positive,23,Monday,60,1,whales accumulating big move coming soon btc price,"['whale', 'accumulating', 'big', 'move', 'coming', 'soon', 'btc', 'price']",8,1.0,1105.0,7.00850518208228,0,0,evening
