tweet_id,datetime,text,user,likes,retweets,sentiment
btc_00009577,2024-05-14 15:56:31,"Bearish on Bitcoin, downtrend confirmed 🐻",bitcoin_maxie,417,108,negative
btc_00009578,2024-05-14 16:26:38,Lost 24% on Bitcoin this week... brutal 💔,bull_run,498,23,negative
btc_00009579,2024-05-14 16:20:05,Institutional Bitcoin holdings update: PayPal BTC,diamond_hands,93,39,neutral
btc_00009580,2024-05-14 16:40:21,"Bitcoin volume increasing, watching closely 👀",satoshi_fan,56,33,neutral
btc_00009581,2024-05-14 17:07:26,LOST SO MUCH ON BITCOIN... NEVER AGAIN 😭,bitcoin_og,407,66,negative
btc_00009582,2024-05-14 17:33:41,Market manipulation! Bitcoin not organic growth 😡,bear_market,3610,280,negative
btc_00009583,2024-05-14 17:47:01,Bitcoin mining difficulty adjusted 49%,bull_run,60,44,neutral
btc_00009584,2024-05-14 18:09:07,Lost so much on Bitcoin... never again 😭 💰,btc_hodler,122,10,negative
btc_00009585,2024-05-14 18:25:53,New Bitcoin ETF filing submitted by Coinbase ⚡,btc_hodler,47,29,neutral
btc_00009586,2024-05-14 18:45:20,"Bitcoin dead, time to move on 💀",bitcoin_og,451,144,negative
btc_00009587,2024-05-14 19:56:24,"Bearish on Bitcoin, downtrend confirmed 🐻 👀",chart_master,504,136,negative
btc_00009588,2024-05-14 19:51:15,BITCOIN ON-CHAIN METRICS SHOWING MIXED SIGNALS 📊,trading_pro,170,48,neutral
btc_00009589,2024-05-14 20:29:05,Bitcoin currently trading at $52254 📊,bull_run,21,21,neutral
btc_00009590,2024-05-14 20:27:29,Institutions buying Bitcoin = moon time 🌙,nft_collector,535,191,positive
btc_00009591,2024-05-14 21:45:20,BITCOIN CURRENTLY TRADING AT $51662 📊,bitcoin_og,97,34,neutral
btc_00009592,2024-05-14 22:45:44,REGULATORY PRESSURE KILLING BITCOIN! BE CAREFUL! ⚖️,fundamental,66,19,negative
btc_00009593,2024-05-14 22:28:20,"BITCOIN DOMINANCE AT 43%, ALTCOINS STRUGGLING",crypto_analyst,191,32,neutral
btc_00009594,2024-05-14 23:33:41,Best decision ever: buying Bitcoin! 🙌,btc_hodler,66,56,positive
btc_00009595,2024-05-14 23:06:38,Sold all my BTC before the crash! Dodged bullet 😅 💯,satoshi_fan,188,37,negative
btc_00009596,2024-05-14 23:58:09,"Bitcoin dominance at 44%, altcoins struggling",fundamental,34,11,neutral
btc_00009597,2024-05-14 23:38:56,Bitcoin > everything else. Change my mind 💪,satoshi_fan,40,31,positive
btc_00009598,2024-05-14 23:25:10,Lost 20% on Bitcoin this week... brutal 💔,trading_pro,2652,390,negative
btc_00009599,2024-05-14 23:35:43,"Bitcoin scam, government will ban it! ⚠️",satoshi_fan,91,29,negative
btc_00009600,2024-05-15 00:21:01,"BTC dump incoming, get out while you can! 🔻",nft_collector,53,65,negative
btc_00009601,2024-05-15 00:33:53,"Bitcoin = ponzi scheme, wake up people! ⚠️ 👀",bull_run,209,26,negative
btc_00009602,2024-05-15 00:56:32,Best decision ever: buying Bitcoin! 🙌,technical_ta,278,134,positive
btc_00009603,2024-05-15 01:18:58,Institutional Bitcoin holdings update: Binance BTC,crypto_trader,40,4,neutral
btc_00009604,2024-05-15 02:56:10,Bitcoin on-chain metrics showing mixed signals 📊,btc_hodler,70,27,neutral
btc_00009605,2024-05-15 02:20:59,Best decision ever: buying Bitcoin! 🙌,defi_degen,550,149,positive
btc_00009606,2024-05-15 03:36:47,"Crypto winter is here, Bitcoin going to $27 🥶",crypto_news,173,30,negative
btc_00009607,2024-05-15 03:53:04,Bitcoin mining difficulty adjusted 59%,chart_master,15,13,neutral
btc_00009608,2024-05-15 03:11:23,BTC hodlers being rewarded! Diamond hands win 💎,crypto_analyst,534,17,positive
btc_00009609,2024-05-15 03:50:25,New Bitcoin ETF filing submitted by Tesla,nft_collector,20,12,neutral
btc_00009610,2024-05-15 04:45:22,Best decision ever: buying Bitcoin! 🙌,fundamental,240,138,positive
btc_00009611,2024-05-15 04:07:02,Smart money accumulating Bitcoin quietly 👀,defi_degen,43,13,positive
btc_00009612,2024-05-15 04:05:19,Study shows: Bitcoin volatility decreasing over time,nft_collector,52,22,neutral
btc_00009613,2024-05-15 05:59:22,Bitcoin breaking resistance! Bullish trend incoming 📈,moon_soon,270,6,positive
btc_00009614,2024-05-15 05:08:00,Long-term Bitcoin holders not selling 🔒,defi_degen,58,12,neutral
btc_00009615,2024-05-15 05:31:47,Bitcoin fear & greed at extreme levels! Crash coming 😰,btc_hodler,161,11,negative
btc_00009616,2024-05-15 05:35:26,Bitcoin trading range: $49899 - $51936,diamond_hands,53,13,neutral
btc_00009617,2024-05-15 06:56:53,Bitcoin hash ribbons indicating regulation signal,hodl_gang,42,11,neutral
btc_00009618,2024-05-15 06:58:09,Best decision ever: buying Bitcoin! 🙌 🚨,whale_watcher,185,104,positive
btc_00009619,2024-05-15 06:22:42,"Bitcoin volume increasing, watching closely 👀 👀",satoshi_fan,66,8,neutral
btc_00009620,2024-05-15 06:47:04,Long-term Bitcoin holders not selling 🔒,defi_degen,36,18,neutral
btc_00009621,2024-05-15 06:19:46,Bullish on #Bitcoin! Target: $77k 🚀,bear_market,257,39,positive
btc_00009622,2024-05-15 06:42:46,Bitcoin correlation with stocks remains high 📊,bull_run,21,2,neutral
btc_00009623,2024-05-15 07:34:27,Amazing gains on Bitcoin today! Up 3% 🎉 🎯,trading_pro,110,61,positive
btc_00009624,2024-05-15 07:24:44,Market update: Bitcoin sideways movement continues,nft_collector,53,18,neutral
btc_00009625,2024-05-15 08:49:54,Whales dumping BTC! Retail getting rekt 🐋,alt_hunter,165,42,negative
btc_00009626,2024-05-15 09:34:37,"Bitcoin scam, government will ban it! ⚠️",diamond_hands,132,26,negative
btc_00009627,2024-05-15 09:03:21,LONG-TERM BITCOIN HOLDERS NOT SELLING 🔒,btc_hodler,13,11,neutral
btc_00009628,2024-05-15 09:04:16,BITCOIN FEAR & GREED AT EXTREME LEVELS! CRASH COMING 😰,btc_miner,176,39,negative
btc_00009629,2024-05-15 10:01:13,BTC technical analysis shows strong uptrend ↗️,defi_degen,213,73,positive
btc_00009630,2024-05-15 10:49:03,BTC TECHNICAL ANALYSIS SHOWS STRONG UPTREND ↗️,trading_pro,486,36,positive
btc_00009631,2024-05-15 10:02:38,BTC technical analysis shows strong uptrend ↗️,moon_soon,472,68,positive
btc_00009632,2024-05-15 10:15:23,"Bitcoin will hit $61k this year, mark my words! 📈",bear_market,85,29,positive
btc_00009633,2024-05-15 10:03:47,Interesting Bitcoin development: mining ban,crypto_bull,10,2,neutral
btc_00009634,2024-05-15 10:52:57,Institutions buying Bitcoin = moon time 🌙,technical_ta,246,15,positive
btc_00009635,2024-05-15 11:21:37,Just bought more $BTC! HODL strong 💎🙌 ⚡,btc_miner,264,6,positive
btc_00009636,2024-05-15 11:44:28,"Bitcoin will hit $75k this year, mark my words! 📈",diamond_hands,188,48,positive
btc_00009637,2024-05-15 11:22:05,"Bitcoin scam, government will ban it! ⚠️",nft_collector,1062,770,negative
btc_00009638,2024-05-15 12:00:19,Bitcoin fear & greed at extreme levels! Crash coming 😰,alt_hunter,238,44,negative
btc_00009639,2024-05-15 13:15:42,Analyzing Bitcoin chart patterns today 📈,crypto_skeptic,26,29,neutral
btc_00009640,2024-05-15 13:49:12,Interesting Bitcoin development: technology upgrade 💰,sats_stacker,72,2,neutral
btc_00009641,2024-05-15 14:42:49,Smart money accumulating Bitcoin quietly 👀,chart_master,1004,207,positive
btc_00009642,2024-05-15 14:57:19,Best decision ever: buying Bitcoin! 🙌,crypto_analyst,745,114,positive
btc_00009643,2024-05-15 15:51:27,DCA into Bitcoin = winning strategy 📊 👀,satoshi_fan,872,70,positive
btc_00009644,2024-05-15 15:00:56,Bitcoin adoption growing massively! Bullish 📊,sats_stacker,1020,43,positive
btc_00009645,2024-05-15 16:53:46,Bitcoin fear & greed at extreme levels! Crash coming 😰,btc_hodler,327,21,negative
btc_00009646,2024-05-15 16:55:29,"BITCOIN VOLUME INCREASING, WATCHING CLOSELY 👀",crypto_bull,227,38,neutral
btc_00009647,2024-05-15 17:03:09,Survey: 53% of investors hold Bitcoin,crypto_analyst,68,21,neutral
btc_00009648,2024-05-15 17:05:59,Tether FUD affecting Bitcoin price! Not good 😬,diamond_hands,238,8,negative
btc_00009649,2024-05-15 17:35:30,TECHNICAL ANALYSIS SHOWS BITCOIN CRASH TO $40 📉,chart_master,318,88,negative
btc_00009650,2024-05-15 18:39:03,"Bitcoin will hit $67k this year, mark my words! 📈 💰",alt_hunter,599,81,positive
btc_00009651,2024-05-15 18:19:10,Survey: 48% of investors hold Bitcoin,crypto_news,47,62,neutral
btc_00009652,2024-05-15 18:35:50,Bitcoin breaking resistance! Bullish trend incoming 📈,nft_collector,548,246,positive
btc_00009653,2024-05-15 18:31:53,Best decision ever: buying Bitcoin! 🙌,btc_miner,903,226,positive
btc_00009654,2024-05-15 18:27:26,Study shows: Bitcoin volatility decreasing over time,crypto_bull,124,3,neutral
btc_00009655,2024-05-15 19:18:23,Bitcoin > everything else. Change my mind 💪,bear_market,604,101,positive
btc_00009656,2024-05-15 19:29:03,Bitcoin to the moon! 🚀 #BTC #crypto,sats_stacker,340,98,positive
btc_00009657,2024-05-15 20:59:11,"Crypto winter is here, Bitcoin going to $30 🥶",crypto_bull,3306,550,negative
btc_00009658,2024-05-15 20:36:37,Bitcoin looking strong at $73 resistance broken!,btc_hodler,777,139,positive
btc_00009659,2024-05-15 20:52:29,BITCOIN SENTIMENT TURNING POSITIVE! RALLY INCOMING 🚀,crypto_trader,305,312,positive
btc_00009660,2024-05-15 20:50:05,Institutions buying Bitcoin = moon time 🌙,hodl_gang,378,61,positive
btc_00009661,2024-05-15 21:02:52,Market manipulation! Bitcoin not organic growth 😡,alt_hunter,170,71,negative
btc_00009662,2024-05-15 21:29:01,"BTC dump incoming, get out while you can! 🔻",diamond_hands,110,66,negative
btc_00009663,2024-05-15 21:27:51,Smart money accumulating Bitcoin quietly 👀 💯,crypto_analyst,304,169,positive
btc_00009664,2024-05-15 21:34:01,Tether FUD affecting Bitcoin price! Not good 😬,crypto_trader,670,92,negative
btc_00009665,2024-05-15 22:55:06,BITCOIN MINING DIFFICULTY ADJUSTED 60%,fundamental,150,21,neutral
btc_00009666,2024-05-15 22:51:10,Interesting Bitcoin development: mining ban,chart_master,29,15,neutral
btc_00009667,2024-05-15 23:57:21,Bitcoin sentiment turning positive! Rally incoming 🚀,btc_miner,216,79,positive
btc_00009668,2024-05-15 23:42:28,Consolidation phase for Bitcoin continues ⏸️ 💯,sats_stacker,49,14,neutral
btc_00009669,2024-05-16 00:23:35,Bitcoin to the moon! 🚀 #BTC #crypto,moon_soon,55,130,positive
btc_00009670,2024-05-16 01:25:12,Just bought more $BTC! HODL strong 💎🙌,alt_hunter,575,160,positive
btc_00009671,2024-05-16 01:08:25,BTC technical analysis shows strong uptrend ↗️,crypto_skeptic,4128,1100,positive
btc_00009672,2024-05-16 01:51:41,Amazing gains on Bitcoin today! Up 9% 🎉,bitcoin_maxie,118,14,positive
btc_00009673,2024-05-16 02:40:08,BTC holding steady at regulation support level,crypto_skeptic,636,168,neutral
btc_00009674,2024-05-16 02:59:26,Whales dumping BTC! Retail getting rekt 🐋,whale_watcher,113,23,negative
btc_00009675,2024-05-16 03:26:30,BTC technical analysis shows strong uptrend ↗️,hodl_gang,149,123,positive
btc_00009676,2024-05-16 03:38:35,Long-term Bitcoin holders not selling 🔒,crypto_analyst,48,17,neutral
btc_00009677,2024-05-16 03:07:44,Bitcoin breaking resistance! Bullish trend incoming 📈,defi_degen,350,82,positive
btc_00009678,2024-05-16 04:21:33,Smart money accumulating Bitcoin quietly 👀,diamond_hands,97,130,positive
btc_00009679,2024-05-16 05:22:31,Bitcoin trading range: $51280 - $53373,satoshi_fan,51,33,neutral
btc_00009680,2024-05-16 06:39:12,"Crypto winter is here, Bitcoin going to $44 🥶",bull_run,31,49,negative
btc_00009681,2024-05-16 07:42:52,Lost 11% on Bitcoin this week... brutal 💔 👀,defi_degen,147,82,negative
btc_00009682,2024-05-16 07:03:29,Lost so much on Bitcoin... never again 😭 👀,btc_miner,196,65,negative
btc_00009683,2024-05-16 07:39:31,Bitcoin transaction fees too high! Unusable! 💸,btc_hodler,61,65,negative
btc_00009684,2024-05-16 07:07:15,Bitcoin currently trading at $51666 📊,bitcoin_og,89,8,neutral
btc_00009685,2024-05-16 08:12:23,Bitcoin sentiment turning positive! Rally incoming 🚀,diamond_hands,368,89,positive
btc_00009686,2024-05-16 08:47:54,Study shows: Bitcoin volatility decreasing over time,bitcoin_og,20,7,neutral
btc_00009687,2024-05-16 08:41:58,"Bitcoin = ponzi scheme, wake up people! ⚠️",on_chain_data,123,13,negative
btc_00009688,2024-05-16 09:55:38,Long-term Bitcoin holders not selling 🔒,trading_pro,19,3,neutral
btc_00009689,2024-05-16 09:15:10,"Bitcoin dead, time to move on 💀",bear_market,60,23,negative
btc_00009690,2024-05-16 09:54:06,Amazing gains on Bitcoin today! Up 6% 🎉,btc_hodler,399,108,positive
btc_00009691,2024-05-16 10:07:50,BITCOIN HASHRATE AT ATH! NETWORK SECURITY = BULLISH 🔒,bitcoin_maxie,186,22,positive
btc_00009692,2024-05-16 10:39:59,Best decision ever: buying Bitcoin! 🙌,bull_run,240,81,positive
btc_00009693,2024-05-16 10:04:43,"Bitcoin will hit $75k this year, mark my words! 📈",crypto_bull,111,46,positive
btc_00009694,2024-05-16 10:12:18,BTC technical analysis shows strong uptrend ↗️,chart_master,336,88,positive
btc_00009695,2024-05-16 11:45:03,Interesting Bitcoin development: institutional buying,nft_collector,45,9,neutral
btc_00009696,2024-05-16 11:49:22,Tether FUD affecting Bitcoin price! Not good 😬 🔥,crypto_analyst,89,31,negative
btc_00009697,2024-05-16 11:58:04,New Bitcoin ETF filing submitted by Blackrock,diamond_hands,43,26,neutral
btc_00009698,2024-05-16 11:55:44,Bitcoin transaction fees too high! Unusable! 💸,fundamental,49,62,negative
btc_00009699,2024-05-16 11:08:48,"Bitcoin bubble bursting, warned you all 😱",chart_master,62,23,negative
btc_00009700,2024-05-16 11:03:41,STUDY SHOWS: BITCOIN VOLATILITY DECREASING OVER TIME,chart_master,83,30,neutral
btc_00009701,2024-05-16 12:54:05,BTC holding steady at Tesla support level 🔥,diamond_hands,32,12,neutral
btc_00009702,2024-05-16 12:53:11,"Bitcoin volume increasing, watching closely 👀 🚨",crypto_bull,87,25,neutral
btc_00009703,2024-05-16 13:07:06,Bitcoin mining centralization = big problem ⚠️,crypto_analyst,116,48,negative
btc_00009704,2024-05-16 13:15:32,"Crypto winter is here, Bitcoin going to $41 🥶",defi_degen,44,45,negative
btc_00009705,2024-05-16 13:03:25,Consolidation phase for Bitcoin continues ⏸️,btc_hodler,40,17,neutral
btc_00009706,2024-05-16 13:54:56,Whales dumping BTC! Retail getting rekt 🐋,bull_run,164,45,negative
btc_00009707,2024-05-16 14:33:40,Bitcoin on-chain metrics showing mixed signals 📊,fundamental,64,41,neutral
btc_00009708,2024-05-16 14:53:37,Bitcoin correlation with stocks remains high 📊,crypto_skeptic,38,50,neutral
btc_00009709,2024-05-16 14:49:57,Bitcoin to the moon! 🚀 #BTC #crypto ⚡,crypto_skeptic,578,202,positive
btc_00009710,2024-05-16 14:16:22,Bitcoin transaction fees too high! Unusable! 💸,moon_soon,435,147,negative
btc_00009711,2024-05-16 15:06:37,Bitcoin network upgrade scheduled for ETF approval,sats_stacker,43,6,neutral
btc_00009712,2024-05-16 15:39:06,Bullish on #Bitcoin! Target: $74k 🚀 ⚡,on_chain_data,723,227,positive
btc_00009713,2024-05-16 15:50:51,Tether FUD affecting Bitcoin price! Not good 😬,bitcoin_og,168,41,negative
btc_00009714,2024-05-16 16:32:10,Bitcoin mining difficulty adjusted 46% 🚨,defi_degen,26,51,neutral
btc_00009715,2024-05-16 16:58:07,Whales dumping BTC! Retail getting rekt 🐋,hodl_gang,465,127,negative
btc_00009716,2024-05-16 17:07:49,Analyzing Bitcoin chart patterns today 📈,crypto_skeptic,195,32,neutral
btc_00009717,2024-05-16 17:23:48,Institutions buying Bitcoin = moon time 🌙,trading_pro,762,73,positive
btc_00009718,2024-05-16 17:07:37,Bitcoin on-chain metrics showing mixed signals 📊,fundamental,220,312,neutral
btc_00009719,2024-05-16 18:47:56,Just stacked more sats! Bitcoin only 🧡,trading_pro,740,22,positive
btc_00009720,2024-05-16 18:02:49,MARKET UPDATE: BITCOIN SIDEWAYS MOVEMENT CONTINUES 👀,crypto_analyst,3400,238,neutral
btc_00009721,2024-05-16 18:12:52,Survey: 42% of investors hold Bitcoin,sats_stacker,209,70,neutral
btc_00009722,2024-05-16 18:27:59,"Bitcoin scam, government will ban it! ⚠️",alt_hunter,567,74,negative
btc_00009723,2024-05-16 18:29:36,Bitcoin currently trading at $52883 📊 💰,btc_hodler,193,8,neutral
btc_00009724,2024-05-16 19:43:57,Bitcoin on-chain metrics showing mixed signals 📊,bitcoin_og,49,58,neutral
btc_00009725,2024-05-16 20:24:59,Bitcoin on-chain metrics showing mixed signals 📊,crypto_skeptic,93,24,neutral
btc_00009726,2024-05-16 21:32:09,BTC technical analysis shows strong uptrend ↗️ 🔥,hodl_gang,4212,754,positive
btc_00009727,2024-05-16 22:48:18,Bitcoin mining difficulty adjusted 54%,btc_hodler,47,6,neutral
btc_00009728,2024-05-16 22:00:41,Regulatory pressure killing Bitcoin! Be careful! ⚖️,bitcoin_og,372,115,negative
btc_00009729,2024-05-16 23:46:27,"Bitcoin volume increasing, watching closely 👀",satoshi_fan,1121,65,neutral
btc_00009730,2024-05-16 23:25:58,Amazing gains on Bitcoin today! Up 3% 🎉,crypto_skeptic,171,135,positive
btc_00009731,2024-05-16 23:49:40,"BTC dump incoming, get out while you can! 🔻",technical_ta,130,20,negative
btc_00009732,2024-05-16 23:21:53,Best decision ever: buying Bitcoin! 🙌,bull_run,387,99,positive
btc_00009733,2024-05-16 23:12:16,Smart money accumulating Bitcoin quietly 👀,crypto_analyst,164,27,positive
btc_00009734,2024-05-16 23:28:46,Study shows: Bitcoin volatility decreasing over time,bitcoin_maxie,86,26,neutral
btc_00009735,2024-05-17 00:22:16,"BTC DUMP INCOMING, GET OUT WHILE YOU CAN! 🔻",trading_pro,132,40,negative
btc_00009736,2024-05-17 00:30:08,Bitcoin correlation with stocks remains high 📊 🎯,hodl_gang,27,8,neutral
btc_00009737,2024-05-17 00:49:48,Bitcoin hash ribbons indicating Square signal,trading_pro,45,10,neutral
btc_00009738,2024-05-17 00:50:40,"Crypto winter is here, Bitcoin going to $26 🥶",satoshi_fan,600,476,negative
btc_00009739,2024-05-17 01:51:59,Bitcoin > everything else. Change my mind 💪,crypto_news,256,52,positive
btc_00009740,2024-05-17 01:11:21,Bitcoin trading range: $51585 - $53691,alt_hunter,36,12,neutral
btc_00009741,2024-05-17 01:05:09,Long-term Bitcoin holders not selling 🔒,chart_master,25,8,neutral
btc_00009742,2024-05-17 02:54:39,"Bitcoin will hit $75k this year, mark my words! 📈",satoshi_fan,1200,108,positive
btc_00009743,2024-05-17 02:23:10,Lost so much on Bitcoin... never again 😭,nft_collector,31,24,negative
btc_00009744,2024-05-17 03:00:18,Bitcoin hashrate at ATH! Network security = bullish 🔒,satoshi_fan,242,68,positive
btc_00009745,2024-05-17 03:26:36,DCA into Bitcoin = winning strategy 📊,satoshi_fan,296,81,positive
btc_00009746,2024-05-17 03:29:33,Bitcoin hashrate at ATH! Network security = bullish 🔒,diamond_hands,126,45,positive
btc_00009747,2024-05-17 03:33:04,Bitcoin hashrate at ATH! Network security = bullish 🔒,diamond_hands,134,93,positive
btc_00009748,2024-05-17 04:22:20,Survey: 51% of investors hold Bitcoin,hodl_gang,57,11,neutral
btc_00009749,2024-05-17 04:30:58,BTC holding steady at adoption support level,btc_hodler,72,22,neutral
btc_00009750,2024-05-17 04:18:59,"Bitcoin dead, time to move on 💀 💯",bitcoin_og,150,11,negative
btc_00009751,2024-05-17 05:35:02,Bitcoin on-chain metrics showing mixed signals 📊,alt_hunter,48,12,neutral
btc_00009752,2024-05-17 05:02:29,"Bitcoin dominance at 52%, altcoins struggling 💰",bitcoin_maxie,24,8,neutral
btc_00009753,2024-05-17 06:42:08,New Bitcoin ETF filing submitted by Square 👀,btc_miner,50,17,neutral
btc_00009754,2024-05-17 06:05:06,BTC holding steady at Fidelity support level,hodl_gang,54,21,neutral
btc_00009755,2024-05-17 06:32:58,Study shows: Bitcoin volatility decreasing over time,defi_degen,42,19,neutral
btc_00009756,2024-05-17 06:48:03,Consolidation phase for Bitcoin continues ⏸️ 👀,defi_degen,55,19,neutral
btc_00009757,2024-05-17 06:10:48,"BTC dump incoming, get out while you can! 🔻",sats_stacker,121,39,negative
btc_00009758,2024-05-17 07:49:24,"Bitcoin volume increasing, watching closely 👀",crypto_trader,78,23,neutral
btc_00009759,2024-05-17 07:28:14,JUST BOUGHT MORE $BTC! HODL STRONG 💎🙌,bitcoin_og,257,36,positive
btc_00009760,2024-05-17 08:52:58,Market manipulation! Bitcoin not organic growth 😡,btc_hodler,120,30,negative
btc_00009761,2024-05-17 08:12:35,Bitcoin correlation with stocks remains high 📊,trading_pro,77,23,neutral
btc_00009762,2024-05-17 08:23:56,Amazing gains on Bitcoin today! Up 12% 🎉,btc_miner,68,40,positive
btc_00009763,2024-05-17 08:50:04,New Bitcoin ETF filing submitted by Fidelity,defi_degen,57,25,neutral
btc_00009764,2024-05-17 08:31:54,"Bitcoin volume increasing, watching closely 👀",sats_stacker,33,22,neutral
btc_00009765,2024-05-17 08:19:12,Bitcoin looking strong at $72 resistance broken!,satoshi_fan,290,113,positive
btc_00009766,2024-05-17 09:38:59,Bitcoin mining difficulty adjusted 59%,crypto_trader,31,4,neutral
btc_00009767,2024-05-17 09:52:25,Best decision ever: buying Bitcoin! 🙌,btc_miner,58,60,positive
btc_00009768,2024-05-17 09:49:37,"Bitcoin volume increasing, watching closely 👀",moon_soon,23,7,neutral
btc_00009769,2024-05-17 09:12:23,Bitcoin looking strong at $78 resistance broken!,on_chain_data,405,80,positive
btc_00009770,2024-05-17 09:21:07,STUDY SHOWS: BITCOIN VOLATILITY DECREASING OVER TIME,crypto_bull,75,19,neutral
btc_00009771,2024-05-17 10:19:07,"Bitcoin bubble bursting, warned you all 😱",whale_watcher,159,35,negative
btc_00009772,2024-05-17 10:49:27,Bitcoin to the moon! 🚀 #BTC #crypto,sats_stacker,294,51,positive
btc_00009773,2024-05-17 10:45:42,Bitcoin mining centralization = big problem ⚠️,btc_miner,118,69,negative
btc_00009774,2024-05-17 10:03:46,Bitcoin looking strong at $68 resistance broken!,fundamental,152,18,positive
btc_00009775,2024-05-17 10:19:22,Bitcoin trading range: $49476 - $51495,crypto_news,74,6,neutral
btc_00009776,2024-05-17 11:12:09,Bitcoin hashrate at ATH! Network security = bullish 🔒 👀,bitcoin_maxie,161,35,positive
btc_00009777,2024-05-17 11:23:00,AMAZING GAINS ON BITCOIN TODAY! UP 13% 🎉,crypto_trader,445,71,positive
btc_00009778,2024-05-17 11:11:16,"CRYPTO WINTER IS HERE, BITCOIN GOING TO $46 🥶",on_chain_data,52,23,negative
btc_00009779,2024-05-17 11:30:00,"Bitcoin = ponzi scheme, wake up people! ⚠️",trading_pro,157,36,negative
btc_00009780,2024-05-17 11:57:58,"Bitcoin dominance at 56%, altcoins struggling",crypto_news,92,22,neutral
btc_00009781,2024-05-17 11:11:00,Tether FUD affecting Bitcoin price! Not good 😬,trading_pro,66,8,negative
btc_00009782,2024-05-17 12:32:19,Best decision ever: buying Bitcoin! 🙌,btc_miner,60,29,positive
btc_00009783,2024-05-17 12:07:19,Long-term Bitcoin holders not selling 🔒,technical_ta,25,17,neutral
btc_00009784,2024-05-17 13:08:57,"Bitcoin will hit $69k this year, mark my words! 📈 🔥",bitcoin_og,220,47,positive
btc_00009785,2024-05-17 13:03:53,"BITCOIN DEAD, TIME TO MOVE ON 💀",whale_watcher,44,21,negative
btc_00009786,2024-05-17 13:14:11,Bitcoin mining centralization = big problem ⚠️,nft_collector,182,35,negative
btc_00009787,2024-05-17 14:41:02,Bitcoin network upgrade scheduled for PayPal,trading_pro,149,28,neutral
btc_00009788,2024-05-17 15:04:31,SOLD ALL MY BTC BEFORE THE CRASH! DODGED BULLET 😅,whale_watcher,56,56,negative
btc_00009789,2024-05-17 15:22:20,Bitcoin trading range: $50514 - $52576,bear_market,222,35,neutral
btc_00009790,2024-05-17 15:41:49,"Bitcoin dominance at 40%, altcoins struggling",crypto_analyst,25,55,neutral
btc_00009791,2024-05-17 15:35:48,Interesting Bitcoin development: network congestion,whale_watcher,36,22,neutral
btc_00009792,2024-05-17 16:29:55,Bitcoin breaking resistance! Bullish trend incoming 📈,hodl_gang,713,184,positive
btc_00009793,2024-05-17 16:13:33,BITCOIN ADOPTION GROWING MASSIVELY! BULLISH 📊,bear_market,639,295,positive
btc_00009794,2024-05-17 16:14:16,"Bitcoin scam, government will ban it! ⚠️",bitcoin_og,318,73,negative
btc_00009795,2024-05-17 16:20:18,Smart money accumulating Bitcoin quietly 👀,crypto_bull,630,256,positive
btc_00009796,2024-05-17 17:18:57,Interesting Bitcoin development: Fidelity,crypto_trader,1040,56,neutral
btc_00009797,2024-05-17 18:14:07,"Crypto winter is here, Bitcoin going to $25 🥶",bear_market,272,55,negative
btc_00009798,2024-05-17 18:06:14,Bitcoin crashing hard! Sell everything! 📉,moon_soon,458,55,negative
btc_00009799,2024-05-17 19:07:31,Bitcoin adoption growing massively! Bullish 📊 👀,hodl_gang,743,49,positive
btc_00009800,2024-05-17 19:23:59,Bullish on #Bitcoin! Target: $65k 🚀,on_chain_data,808,95,positive
btc_00009801,2024-05-17 19:23:35,Analyzing Bitcoin chart patterns today 📈 ⚡,chart_master,46,42,neutral
btc_00009802,2024-05-17 20:41:27,"BTC dump incoming, get out while you can! 🔻",on_chain_data,663,33,negative
btc_00009803,2024-05-17 21:12:12,Analyzing Bitcoin chart patterns today 📈,technical_ta,155,14,neutral
btc_00009804,2024-05-17 21:06:23,Market manipulation! Bitcoin not organic growth 😡,crypto_news,173,38,negative
btc_00009805,2024-05-17 22:30:19,Best performing asset: #Bitcoin 🏆,crypto_news,7259,476,positive
btc_00009806,2024-05-17 22:13:42,Bitcoin correlation with stocks remains high 📊,bitcoin_og,41,36,neutral
btc_00009807,2024-05-17 22:53:34,Bitcoin to the moon! 🚀 #BTC #crypto,alt_hunter,306,147,positive
btc_00009808,2024-05-17 22:06:16,Bitcoin crashing hard! Sell everything! 📉,crypto_skeptic,188,19,negative
btc_00009809,2024-05-17 22:09:43,DCA INTO BITCOIN = WINNING STRATEGY 📊,btc_hodler,947,49,positive
btc_00009810,2024-05-17 22:50:50,BITCOIN SENTIMENT TURNING POSITIVE! RALLY INCOMING 🚀,whale_watcher,997,206,positive
btc_00009811,2024-05-17 23:17:14,Bitcoin overvalued at current prices! Correction needed ⬇️,sats_stacker,265,63,negative
btc_00009812,2024-05-17 23:05:12,Long-term Bitcoin holders not selling 🔒,moon_soon,26,14,neutral
btc_00009813,2024-05-17 23:15:47,"Bitcoin volume increasing, watching closely 👀",on_chain_data,101,12,neutral
btc_00009814,2024-05-18 00:44:48,Long-term Bitcoin holders not selling 🔒 👀,crypto_bull,87,14,neutral
btc_00009815,2024-05-18 00:46:14,Best performing asset: #Bitcoin 🏆 💰,whale_watcher,542,150,positive
btc_00009816,2024-05-18 00:34:12,Bitcoin adoption growing massively! Bullish 📊,btc_hodler,81,13,positive
btc_00009817,2024-05-18 00:44:51,Bitcoin correlation with stocks remains high 📊 👀,bitcoin_og,61,14,neutral
